App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated
Poker Live! 3D Texas Hold'em,PRODUCTIVITY,4.8,5865,15,100000,Paid,$4.49 ,Everyone,18-Jul-18
Hands 'n Guns Simulator,COMMUNICATION,4,18247,Varies with device,100000,Paid,$3.99 ,Everyone,05-Jul-18
Learn SQL,TOOLS,4.7,17861,Varies with device,100000,Paid,$3.99 ,Everyone,06-May-18
Samsung Notes,WEATHER,4.7,14051,8,100000,Paid,$3.99 ,Everyone,04-Aug-18
Little Magnet BT,EDUCATION,4.7,3528,24,100000,Paid,$3.99 ,Everyone,12-Jun-18
Robocar X Ray,FAMILY,4.2,3328,Varies with device,100000,Paid,$3.99 ,Everyone,13-Jul-17
"Pu - Cute giant panda bear, baby pet care game",FAMILY,4.6,20463,25,100000,Paid,$3.99 ,Everyone 10+,18-Jul-18
Extreme Coupon Finder,GAME,4.4,11023,16,100000,Paid,$3.99 ,Teen,26-Jan-18
Loop - Habit Tracker,PHOTOGRAPHY,3.8,16320,Varies with device,100000,Paid,$3.95 ,Everyone,10-Nov-17
Fandom: Five Nights at Freddys,PHOTOGRAPHY,3.8,16317,Varies with device,100000,Paid,$3.95 ,Everyone,10-Nov-17
XCOM®: Enemy Within,TOOLS,4.8,12700,10,100000,Paid,$3.49 ,Everyone,03-Aug-18
Avast Wi-Fi Finder,GAME,4.4,33661,60,100000,Paid,$2.99 ,Everyone,03-Aug-18
Amazing Fart Sounds,WEATHER,4.5,25243,26,100000,Paid,$2.99 ,Everyone,01-Aug-18
Sport.pl LIVE,FINANCE,4.7,19784,7,100000,Paid,$2.99 ,Everyone,13-Jun-18
AirWatch Agent,FAMILY,4.7,19209,21,100000,Paid,$2.99 ,Everyone,23-Feb-16
Flashlight X,GAME,4.4,18652,63,100000,Paid,$2.99 ,Everyone,04-Jul-18
RPG End of Aspiration F,GAME,4.4,18621,63,100000,Paid,$2.99 ,Everyone,04-Jul-18
Love Images,FAMILY,4.6,15301,18,100000,Paid,$2.99 ,Everyone,18-Jul-18
Toddler Kids Puzzles PUZZINGO,PHOTOGRAPHY,4.3,12865,6,100000,Paid,$2.99 ,Everyone,06-Nov-14
Krazy Coupon Lady,FAMILY,4.2,9659,30,100000,Paid,$2.99 ,Everyone,10-Mar-17
Filters for Selfie,GAME,3.7,8014,37,100000,Paid,$2.99 ,Everyone,04-Apr-16
Golfshot: Golf GPS + Tee Times,FAMILY,4.6,7148,8,100000,Paid,$2.99 ,Everyone,13-Sep-17
BJ's Wholesale Club,FAMILY,4.1,3863,41,100000,Paid,$2.99 ,Everyone,24-May-18
Toy Attack,FAMILY,4.3,3725,67,100000,Paid,$2.99 ,Everyone,17-Feb-16
My baby firework,FAMILY,4.5,4656,20,100000,Paid,$2.99 ,Everyone 10+,08-Dec-17
AX Battery Saver,GAME,4.7,4328,Varies with device,100000,Paid,$2.99 ,Everyone 10+,01-Jun-18
A Call From Santa Claus!,FAMILY,4.4,3570,21,100000,Paid,$2.99 ,Everyone 10+,22-Sep-17
FANDOM: Arrow and The Flash,ENTERTAINMENT,4.6,3771,53,100000,Paid,$2.99 ,Mature 17+,03-Aug-18
Multiling O Keyboard + emoji,GAME,4.7,27856,50,100000,Paid,$2.99 ,Teen,02-Apr-15
7 Nights at Pixel Pizzeria - 2,GAME,4.6,21266,45,100000,Paid,$2.99 ,Teen,26-Jul-15
Home Decoration Game,GAME,4.5,16162,99,100000,Paid,$2.99 ,Teen,06-Apr-17
Carrier Landings Pro,COMMUNICATION,4.2,5599,1,100000,Paid,$2.90 ,Everyone,02-Jul-18
AE Archer,TOOLS,4.7,8114,Varies with device,100000,Paid,$2.49 ,Everyone,09-Jun-18
BusyBox Pro,GAME,4.5,7687,23,100000,Paid,$1.99 ,Everyone,27-Feb-17
EZ Switch Widget,FAMILY,4.4,2311,9,100000,Paid,$1.99 ,Everyone,15-Jan-15
HD Camera - Quick Snap Photo & Video,GAME,4.6,19922,35,100000,Paid,$1.99 ,Everyone 10+,30-Jul-18
Draw.ly - Color by Number Pixel Art Coloring,GAME,4.7,16851,81,100000,Paid,$1.99 ,Everyone 10+,03-Aug-18
StyleSeat,FAMILY,4.5,18612,8,100000,Paid,$1.49 ,Everyone,28-Jul-15
Deep Sleep Battery Saver Pro,PHOTOGRAPHY,4.5,1376,5,100000,Paid,$1.49 ,Everyone,26-Mar-18
Super Sport Car Simulator,FAMILY,4.5,48754,9,100000,Paid,$0.99 ,Everyone,07-Oct-14
AL Voice Recorder,GAME,4.2,4569,12,100000,Paid,$0.99 ,Everyone,19-Jan-14
Bloomberg Professional,FAMILY,4.2,3195,4,100000,Paid,$0.99 ,Everyone,26-Nov-15
Waterfall Photo Frames,FAMILY,4.5,9699,23,100000,Paid,$0.99 ,Teen,23-Jul-18
Bubble Shooter 2,GAME,4.3,21107,95,100000,Free,0,Everyone,30-Jul-18
Don't touch my phone,FAMILY,4.6,20178,9,100000,Free,0,Everyone,26-May-14
DU Browser Mini(Small&Fast),FAMILY,4.4,19207,36,100000,Free,0,Everyone,19-Sep-16
BOO! - Next Generation Messenger,FAMILY,4.6,18893,91,100000,Free,0,Everyone,09-Jun-18
Fu*** Weather (Funny Weather),EDUCATION,4.6,18372,47,100000,Free,0,Everyone,21-May-18
Dollhouse Decorating Games,FAMILY,4.2,17108,8,100000,Free,0,Everyone,23-Jun-16
Like A Boss,SPORTS,4.9,15883,21,100000,Free,0,Everyone,19-Jun-18
U by BB&T,MEDICAL,4.6,15545,Varies with device,100000,Free,0,Everyone,01-Aug-18
USPS MOBILE®,MEDICAL,4.6,15537,Varies with device,100000,Free,0,Everyone,01-Aug-18
PORTABLE SOCCER DX Lite,EDUCATION,4.6,13612,48,100000,Free,0,Everyone,10-May-18
Footej Camera,FINANCE,4.8,12304,21,100000,Free,0,Everyone,02-Aug-18
G-Switch 2,SPORTS,4.6,11549,Varies with device,100000,Free,0,Everyone,07-Jul-18
Lightning Web Browser,FAMILY,4.6,11480,93,100000,Free,0,Everyone,25-May-18
SHOWTIME,FAMILY,4.2,11404,30,100000,Free,0,Everyone,11-Sep-17
Football Manager Mobile 2018,MEDICAL,4.2,10710,8,100000,Free,0,Everyone,03-Jul-18
TurboScan: scan documents and receipts in PDF,PRODUCTIVITY,4.7,10672,6,100000,Free,0,Everyone,23-Jun-18
LEGO ® Batman: Beyond Gotham,LIFESTYLE,4.6,10198,2,100000,Free,0,Everyone,21-Aug-17
Space X: Sky Wars of Air Force,FAMILY,3.9,10114,48,100000,Free,0,Everyone,13-Jun-18
Desperate Housewives: The Game,FAMILY,4.7,9856,55,100000,Free,0,Everyone,02-Feb-16
Five nights at Minecraft,FINANCE,4.5,8662,38,100000,Free,0,Everyone,20-Jul-18
Preschool All-In-One,WEATHER,4.4,8433,5,100000,Free,0,Everyone,06-Jun-18
GO Weather EX Theme White,GAME,4.8,8191,Varies with device,100000,Free,0,Everyone,22-May-18
Christian Dating For Free App,FINANCE,4.5,8188,22,100000,Free,0,Everyone,31-Jul-18
Qapital - Save Small. Live Large,SHOPPING,4.6,8175,3,100000,Free,0,Everyone,05-Apr-18
Fingerprint Quick Action,PRODUCTIVITY,4.6,7969,20,100000,Free,0,Everyone,06-Feb-18
Baby Connect (activity log),MEDICAL,4.5,7837,21,100000,Free,0,Everyone,31-Jul-18
True Skateboarding Ride Skateboard Game Freestyle,FINANCE,4.4,7731,24,100000,Free,0,Everyone,02-Aug-18
I Screen Dialer,GAME,4,7718,46,100000,Free,0,Everyone,02-Aug-18
Trell: An app for Explorers | Best Wanderlust App,SPORTS,4.3,7557,7,100000,Free,0,Everyone,12-Mar-18
Shoot`Em Down: Shooting game,FINANCE,4.7,7514,14,100000,Free,0,Everyone,31-Jul-18
"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PARENTING,4.8,7505,9,100000,Free,0,Everyone,07-Jan-17
Al Quran Audio (Full 30 Juz),FAMILY,4.3,7443,33,100000,Free,0,Everyone,29-Sep-16
BP and Sugar Test Prank,TOOLS,3.6,7357,19,100000,Free,0,Everyone,12-Jul-18
Coupon Sherpa,TOOLS,4.2,7339,4,100000,Free,0,Everyone,10-May-18
The first year of a baby's life,FAMILY,4.7,7116,40,100000,Free,0,Everyone,09-Aug-16
Camera Pro,SPORTS,4.3,7107,33,100000,Free,0,Everyone,16-Dec-15
MLP Colouring Adventures,BUSINESS,4.4,6997,4,100000,Free,0,Everyone,06-Jul-18
Reindeer VPN - Proxy VPN,FAMILY,4.2,6973,Varies with device,100000,Free,0,Everyone,20-Oct-17
Manga Books,BUSINESS,4.2,6969,4,100000,Free,0,Everyone,29-Jun-18
4x4 Jeep Racer,PRODUCTIVITY,4.1,6850,11,100000,Free,0,Everyone,08-Aug-16
The Hunt for the Lost Treasure,FAMILY,4.5,6750,43,100000,Free,0,Everyone,13-Jun-18
Al-Quran Ahmad Saud Offline,FAMILY,4.4,6738,56,100000,Free,0,Everyone,08-Jun-18
Game for KIDS: KIDS match'em,FAMILY,4.8,6696,5,100000,Free,0,Everyone,07-Feb-18
join.me - Simple Meetings,PARENTING,4.8,6668,20,100000,Free,0,Everyone,28-Mar-18
EZ Cleaner - Booster Optimizer,FAMILY,4.2,6418,59,100000,Free,0,Everyone,08-May-17
Wolfify - Be a Werewolf,FAMILY,4.5,6396,4,100000,Free,0,Everyone,17-Aug-17
FANDOM for: DC,PRODUCTIVITY,4.6,6320,6,100000,Free,0,Everyone,10-Dec-16
MK eCatalog,SPORTS,4.1,6231,8,100000,Free,0,Everyone,09-Feb-18
Ambulance Rescue Simulator 17,FINANCE,4.7,6208,14,100000,Free,0,Everyone,12-Jun-18
Rainbow - Journal & Activities,PRODUCTIVITY,4,6205,Varies with device,100000,Free,0,Everyone,05-Feb-18
US Mission - buy gourmet movie KTV,MEDICAL,4.7,6185,38,100000,Free,0,Everyone,03-Aug-18
AT&T Call Protect,FAMILY,4.2,6133,7,100000,Free,0,Everyone,01-Oct-15
Kpop Music Quiz (K-pop Game),PRODUCTIVITY,4.3,6120,2,100000,Free,0,Everyone,22-Nov-17
Kids Corner: Interactive Tales and Games for kids,SPORTS,4.4,6106,Varies with device,100000,Free,0,Everyone,01-Aug-18
3D DJ – DJ Mixer 2018,MEDICAL,4.6,6035,8,100000,Free,0,Everyone,05-Jul-18
Rock N' Cash Casino Slots -Free Vegas Slot Games,FAMILY,4.6,5898,50,100000,Free,0,Everyone,01-Aug-17
HTC Speak,PRODUCTIVITY,4.7,5867,4,100000,Free,0,Everyone,31-Oct-17
Do Not Disturb,EVENTS,4.3,5839,3,100000,Free,0,Everyone,08-Nov-16
Zocdoc: Find Doctors & Book Appointments,BUSINESS,4.6,5800,8,100000,Free,0,Everyone,02-Aug-18
7 Weeks - Habit & Goal Tracker,SPORTS,4.5,5675,49,100000,Free,0,Everyone,18-Apr-18
Six Pack Abs Photo Editor,FAMILY,4.6,5546,85,100000,Free,0,Everyone,15-Jun-18
Across Age DX,MEDICAL,4.3,5521,22,100000,Free,0,Everyone,01-Jul-18
R-TYPE II,SPORTS,4.6,5305,Varies with device,100000,Free,0,Everyone,18-May-18
Pool Billiards Classic - bi a,FAMILY,4.4,5262,26,100000,Free,0,Everyone,23-Mar-16
LightMeter Free,TOOLS,4.5,5174,4,100000,Free,0,Everyone,26-Apr-18
Super Slime Blitz - Gumball,COMICS,3.8,5084,6,100000,Free,0,Everyone,19-Jun-18
Undertale AU Amino,FINANCE,4,5055,17,100000,Free,0,Everyone,05-Mar-18
Baby Monitor,SPORTS,4.1,5015,57,100000,Free,0,Everyone,25-May-18
Traffic Sniper Counter Attack,SHOPPING,4.2,4977,9,100000,Free,0,Everyone,25-Jul-18
JW Caleb y Sofia,TOOLS,4.4,4901,2,100000,Free,0,Everyone,09-Feb-17
virtual lover 3D,MEDICAL,4.2,4852,34,100000,Free,0,Everyone,22-Oct-13
Offroad Pickup Truck S,TOOLS,4.4,4847,3,100000,Free,0,Everyone,29-Jun-16
JustSayHi- Dating App. Chat & Meet Singles Nearby,PHOTOGRAPHY,3.8,4813,5,100000,Free,0,Everyone,19-Mar-16
RightNow English Conversation,FAMILY,4.4,4756,33,100000,Free,0,Everyone,19-Jul-18
Mobile FC,LIFESTYLE,3,4710,Varies with device,100000,Free,0,Everyone,01-Nov-17
95Live -SG#1 Live Streaming App,PRODUCTIVITY,4.3,4649,30,100000,Free,0,Everyone,19-Jun-18
Your rank CS:GO,FINANCE,4.3,4642,3,100000,Free,0,Everyone,23-Jul-18
The Messenger App,FAMILY,4.3,4624,78,100000,Free,0,Everyone,07-Jul-18
DS cloud,FAMILY,4,4607,19,100000,Free,0,Everyone,12-Mar-18
Video Maker with Photo and Music,PHOTOGRAPHY,4.7,4595,2,100000,Free,0,Everyone,04-Sep-17
Mango Languages: Lovable Language Courses,MEDICAL,4.2,4559,6,100000,Free,0,Everyone,27-Jul-18
DP Creator for WhatsApp,GAME,3.8,4552,43,100000,Free,0,Everyone,26-Oct-16
Chest Simulator for Clash Royale,FINANCE,4.6,4546,3,100000,Free,0,Everyone,08-Feb-18
Facebook Local,GAME,4.2,4537,15,100000,Free,0,Everyone,05-Apr-17
BJ’s Mobile App,PRODUCTIVITY,4.1,4513,Varies with device,100000,Free,0,Everyone,04-Mar-18
Hide N Seek : Mini Game,COMICS,3.9,4496,6,100000,Free,0,Everyone,29-Oct-17
"2Do - Reminders, To-do List & Notes",PRODUCTIVITY,4.3,4441,Varies with device,100000,Free,0,Everyone,18-Jun-18
How Old am I?,LIFESTYLE,4.5,4427,Varies with device,100000,Free,0,Everyone,23-Jun-17
Esporte Interativo - Notícias e Resultados Ao Vivo,GAME,4.4,4396,40,100000,Free,0,Everyone,12-Apr-17
DU Collage Maker - Photo Collage & Grid & Layout,SPORTS,4.1,4374,53,100000,Free,0,Everyone,14-Sep-17
U-48 Submarine Commander Free,BEAUTY,4.6,4369,14,100000,Free,0,Everyone,25-Jul-18
MUTV - Manchester United TV,SPORTS,4.2,4330,6,100000,Free,0,Everyone,19-Oct-17
What Am I? - Brain Teasers,MEDICAL,4.7,4318,12,100000,Free,0,Everyone,26-Jul-18
codeSpark Academy & The Foos,GAME,4.6,4304,71,100000,Free,0,Everyone,20-Jun-18
Super Dr. Parking 3D,MEDICAL,4.2,4303,Varies with device,100000,Free,0,Everyone,06-Sep-16
Facebook Face to Face Events,EVENTS,4.4,4298,4,100000,Free,0,Everyone,27-Apr-17
"Meet U - Get Friends for Snapchat, Kik & Instagram",FINANCE,4.5,4254,3,100000,Free,0,Everyone,29-Aug-17
DSLR Camera Hd Ultra Professional,FINANCE,3.8,4231,82,100000,Free,0,Everyone,19-Jul-18
AS Guía de las Ligas 2017-2018,TOOLS,4.6,4210,2,100000,Free,0,Everyone,18-Jun-18
Hairstyles step by step,FAMILY,4.3,4207,26,100000,Free,0,Everyone,23-Jul-18
Riptide GP: Renegade,BUSINESS,4.7,4162,7,100000,Free,0,Everyone,24-Jul-18
KudaGo - things to do in NY,GAME,3.8,4116,8,100000,Free,0,Everyone,01-Sep-15
First Tech Federal CU,FAMILY,4.5,4115,5,100000,Free,0,Everyone,08-Jul-18
Garden Fruit Legend,FAMILY,3.3,4114,14,100000,Free,0,Everyone,10-Jul-18
NCAA Sports,MEDICAL,4.3,4107,Varies with device,100000,Free,0,Everyone,17-Apr-18
Telstra,SHOPPING,4.2,4099,17,100000,Free,0,Everyone,27-Jul-18
The dollar in mexico,FAMILY,4.5,4076,Varies with device,100000,Free,0,Everyone,01-Aug-18
What is my IP address,MEDICAL,4.5,4027,8,100000,Free,0,Everyone,10-Oct-17
TappyToon Comics & Webtoons,EDUCATION,4.4,3963,Varies with device,100000,Free,0,Everyone,06-Jun-18
"Chispa, the Dating App for Latino, Latina Singles",WEATHER,4.6,3963,23,100000,Free,0,Everyone,17-Jul-18
ATI Cargoes and Transportation,TOOLS,4.3,3943,11,100000,Free,0,Everyone,23-May-18
Burger King Italia,LIFESTYLE,4,3937,15,100000,Free,0,Everyone,27-Jul-18
My EF,SHOPPING,4.4,3878,8,100000,Free,0,Everyone,08-May-18
Dosecast - Medication Reminder,EVENTS,4.6,3874,14,100000,Free,0,Everyone,27-Jul-18
KDRAMA Amino for K-Drama Fans,TOOLS,4,3840,2,100000,Free,0,Everyone,02-Jun-17
Virtual DJ Sound Mixer,MEDICAL,4,3803,16,100000,Free,0,Everyone,13-Mar-18
CV S ( CV Editor - Resume ),FAMILY,4,3788,32,100000,Free,0,Everyone,18-Jul-18
WebCams,EVENTS,4,3782,9,100000,Free,0,Everyone,12-Jun-18
FlashLight F.Light,FINANCE,4.4,3780,11,100000,Free,0,Everyone,03-Aug-18
ZipRealty Real Estate & Homes,FAMILY,4.5,3776,7,100000,Free,0,Everyone,24-Jul-17
Jamaa Amino for Animal Jam,FAMILY,4,3715,94,100000,Free,0,Everyone,13-Jul-17
T-Mobile in,FINANCE,4.5,3704,4,100000,Free,0,Everyone,20-Mar-18
Lerni. Learn languages.,TOOLS,4.6,3703,3,100000,Free,0,Everyone,05-Aug-18
AXE.IO - Brutal Survival Battleground,EDUCATION,4.2,3692,4,100000,Free,0,Everyone,23-Jul-15
MyQuest for Patients,GAME,4.6,3656,39,100000,Free,0,Everyone,15-Mar-18
"Wedding Planner by WeddingWire - Venues, Checklist",TOOLS,3.6,3642,29,100000,Free,0,Everyone,23-Jul-18
Betterment,TOOLS,4.2,3606,17,100000,Free,0,Everyone,24-Jun-18
Little Fire Station,FINANCE,4.6,3596,19,100000,Free,0,Everyone,20-Jul-18
Dr. Panda Restaurant 2,FAMILY,4.5,3580,60,100000,Free,0,Everyone,30-Apr-18
Wi-Fi Master,MEDICAL,4,3498,6,100000,Free,0,Everyone,01-May-18
Checkers ✔️,WEATHER,4.4,3471,Varies with device,100000,Free,0,Everyone,24-Jul-18
My baby Game (Balloon POP!),LIFESTYLE,4.2,3448,13,100000,Free,0,Everyone,09-Jul-18
"Hurdlr: Track Mileage, Expenses, and Log Receipts",COMMUNICATION,4.3,3429,Varies with device,100000,Free,0,Everyone,08-Mar-18
Girls Hairstyles,SHOPPING,4.3,3420,13,100000,Free,0,Everyone,27-Feb-18
FJ 4x4 Cruiser Offroad Driving,FAMILY,4.8,3390,9,100000,Free,0,Everyone,03-Oct-17
Plastic Surgery Surgeon Simulator Er Doctor Games,FAMILY,3.5,3347,15,100000,Free,0,Everyone,18-Jul-18
Counter Deck Calculator for CR,TOOLS,3.8,3341,2,100000,Free,0,Everyone,17-Apr-16
Ratings by Consumer Reports,FAMILY,4,3323,47,100000,Free,0,Everyone,29-Mar-18
Digital Falak,MEDICAL,4.5,3320,8,100000,Free,0,Everyone,12-Feb-18
BL 女性向け恋愛ゲーム◆俺プリクロス,TOOLS,4.3,3268,4,100000,Free,0,Everyone,16-Dec-17
Safe Notes - Secure Ad-free notepad,FAMILY,3.9,3253,3,100000,Free,0,Everyone,10-Apr-15
Rabbithole,PARENTING,NaN,3248,6,100000,Free,0,Everyone,20-Dec-17
Baby Panda Musical Genius,EDUCATION,4.2,3241,16,100000,Free,0,Everyone,01-Aug-18
Real Car Dr Parking Master: Parking Games 2018,FAMILY,4.1,3234,47,100000,Free,0,Everyone,15-May-18
Toca Builders,LIFESTYLE,2.8,3187,11,100000,Free,0,Everyone,27-Jan-17
BF Combat: Genesis,FAMILY,4.3,3146,Varies with device,100000,Free,0,Everyone,31-Jan-18
Cardio Journal — Blood Pressure Log,FAMILY,4.8,3136,2,100000,Free,0,Everyone,27-Jun-18
Associated Credit Union Mobile,LIFESTYLE,4.4,3114,13,100000,Free,0,Everyone,20-Feb-18
ER Injection Simulator: Blood Test Doctor Hospital,EVENTS,4.1,3089,Varies with device,100000,Free,0,Everyone,12-Jul-18
A/C Universal Remote Control,BUSINESS,4.5,3079,8,100000,Free,0,Everyone,02-Aug-18
"WeatherClear - Ad-free Weather, Minute forecast",TOOLS,4.3,3068,6,100000,Free,0,Everyone,20-Jul-18
RC City Police Heavy Traffic Racer,FAMILY,4.6,3063,2,100000,Free,0,Everyone,24-May-18
Gunship Modern Combat 3D,MEDICAL,4.8,3052,12,100000,Free,0,Everyone,31-Jul-18
Events High - Meet Your City!,TOOLS,3.9,3043,7,100000,Free,0,Everyone,02-Jun-17
"Sweet Snap Lite - live filter, Selfie photo editor",SPORTS,2.9,3017,24,100000,Free,0,Everyone,02-Jul-18
Name days,SPORTS,3.7,2980,21,100000,Free,0,Everyone,01-Sep-15
Eddsworld Amino,PRODUCTIVITY,4.5,2965,2,100000,Free,0,Everyone,10-May-15
SYFY,WEATHER,3.9,2962,4,100000,Free,0,Everyone,09-Jul-18
Learn Bulgarian Free,SPORTS,4.5,2943,8,100000,Free,0,Everyone,15-May-18
MB Notifications for FB (Free),COMMUNICATION,4.4,2939,17,100000,Free,0,Everyone,16-Jul-18
AC remote control mobile,FAMILY,4.5,2931,8,100000,Free,0,Everyone,04-Aug-17
B-Dubs®,TOOLS,4.2,2925,16,100000,Free,0,Everyone,23-Nov-17
MyRadar NOAA Weather Radar Ad Free,FINANCE,4.1,2898,45,100000,Free,0,Everyone,09-May-18
Field Goal Tournament,FAMILY,4.3,2871,18,100000,Free,0,Everyone,08-May-15
Calculator L,PRODUCTIVITY,4.7,2807,9,100000,Free,0,Everyone,15-Dec-16
Lunar Calendar Lite,TOOLS,4.2,2803,1,100000,Free,0,Everyone,15-Feb-17
Antillean Gold Telegram (original version),FAMILY,4.5,2751,7,100000,Free,0,Everyone,15-Jun-18
Crazy ER Open Heart Surgery Simulator,FAMILY,4.6,2736,Varies with device,100000,Free,0,Everyone,03-Aug-18
Forgotten Hill: Puppeteer,SPORTS,4.5,2710,4,100000,Free,0,Everyone,27-Nov-17
CritDice - Dice Roller,FINANCE,4.2,2695,Varies with device,100000,Free,0,Everyone,26-Feb-18
Sabbath School 4,FAMILY,4.6,2654,6,100000,Free,0,Everyone,02-Nov-16
Dz Dinars Numbers to letters,ENTERTAINMENT,3.6,2639,8,100000,Free,0,Everyone,07-Feb-18
Be My Princess 2,TOOLS,4.2,2630,18,100000,Free,0,Everyone,02-Feb-17
"C Programming - Learn Code, Theory & Discuss",TOOLS,4.2,2588,7,100000,Free,0,Everyone,27-Jun-18
One Night at Golden Freddy's,LIFESTYLE,4.5,2586,9,100000,Free,0,Everyone,17-Dec-15
"Amazon FreeTime – Kids’ Videos, Books, & TV shows",FAMILY,3.5,2580,53,100000,Free,0,Everyone,06-Jul-18
Basket Manager 2017 Free,MEDICAL,4.7,2570,3,100000,Free,0,Everyone,10-May-17
Dr. Dominoes,LIFESTYLE,4.2,2563,Varies with device,100000,Free,0,Everyone,26-Jun-18
5 Nights at Cube Pizzeria City,FAMILY,4.4,2558,61,100000,Free,0,Everyone,16-Jan-18
Anthem Anywhere,BUSINESS,4.6,2555,16,100000,Free,0,Everyone,02-Jun-17
Quran Juz-30 - Mahad al Zahra,LIFESTYLE,3.8,2548,4,100000,Free,0,Everyone,30-Jan-18
Trailer Addict Movie Trailers,EDUCATION,4.7,2544,18,100000,Free,0,Everyone,29-Dec-17
Deck Analyzer for CR,GAME,NaN,2536,32,100000,Free,0,Everyone,02-Oct-16
Nights at Slender Pizzeria 3D,FAMILY,4.6,2533,46,100000,Free,0,Everyone,27-Feb-18
Yaoi Ooku: Distorted Love,TOOLS,4.2,2531,3,100000,Free,0,Everyone,30-Jul-17
Fox Business,GAME,4.5,2526,22,100000,Free,0,Everyone,14-Feb-18
Single Parent Meet #1 Dating,EDUCATION,4,2525,1,100000,Free,0,Everyone,11-Jan-15
LEGO Batman: DC Super Heroes,PHOTOGRAPHY,4,2480,2,100000,Free,0,Everyone,01-Aug-18
"Time Planner - Schedule, To-Do List, Time Tracker",TOOLS,4.2,2447,2,100000,Free,0,Everyone,26-Dec-17
Finger Scanner Gestures,FAMILY,4.5,2442,13,100000,Free,0,Everyone,06-Jul-18
BQ Camera,GAME,3.6,2433,47,100000,Free,0,Everyone,15-Jun-18
Web Browser ( Fast & Secure Web Explorer),FAMILY,4.3,2419,6,100000,Free,0,Everyone,31-Mar-18
Mike V: Skateboard Party PRO,FINANCE,4.6,2417,28,100000,Free,0,Everyone,03-Aug-18
"Chatting - Free chat, random chat, boyfriend, girlfriend",PRODUCTIVITY,4.2,2412,2,100000,Free,0,Everyone,27-Sep-12
Camera V7 24 Megapixel,LIFESTYLE,2.1,2390,35,100000,Free,0,Everyone,17-Jul-18
Kids Mode,FAMILY,4.7,2387,6,100000,Free,0,Everyone,09-Jun-18
Mental Hospital V,SHOPPING,4.4,2375,1,100000,Free,0,Everyone,02-Nov-16
Animal Planet GO,EDUCATION,4.1,2363,6,100000,Free,0,Everyone,17-Nov-16
"Pixel art pro-Sand box,paint by number,number draw",GAME,3.9,2362,25,100000,Free,0,Everyone,17-Jul-13
Forgotten Hill: Surgery,GAME,4.4,2351,62,100000,Free,0,Everyone,25-Jul-18
FlirtChat - ♥Free Dating/Flirting App♥,FAMILY,3.9,2338,45,100000,Free,0,Everyone,29-May-18
LG AV REMOTE,PHOTOGRAPHY,3.4,2332,2,100000,Free,0,Everyone,28-Aug-15
Dr. Pixel: Pill mania Classic,GAME,3.6,2328,12,100000,Free,0,Everyone,25-Oct-14
A Word A Day,PRODUCTIVITY,4.3,2303,15,100000,Free,0,Everyone,02-Aug-18
Candy simply-Fi,MEDICAL,4.4,2295,19,100000,Free,0,Everyone,09-Jul-18
All C Programs,FAMILY,4,2294,95,100000,Free,0,Everyone,09-Jan-17
Math games for kids : times tables - AB Math,EDUCATION,4.2,2277,Varies with device,100000,Free,0,Everyone,07-Nov-17
Jungle book-The Great Escape,FAMILY,4.3,2263,55,100000,Free,0,Everyone,21-Sep-17
CM FILE MANAGER Pro,FAMILY,4.3,2250,30,100000,Free,0,Everyone,21-Nov-17
Deportivo Toluca FC,LIFESTYLE,4.7,2225,15,100000,Free,0,Everyone,26-Jul-18
Dr. Sudoku,SHOPPING,4.3,2221,Varies with device,100000,Free,0,Everyone,10-Jul-18
Sirens Fashion Style Game,FAMILY,3.6,2210,15,100000,Free,0,Everyone,24-Jul-18
Wrecker's Revenge - Gumball,FINANCE,4,2187,Varies with device,100000,Free,0,Everyone,01-Aug-18
Adult Color By Number Book: Number Coloring Pages,TOOLS,4.6,2176,10,100000,Free,0,Everyone,01-Aug-18
Beauty Selfie Camera,FAMILY,4.3,2171,12,100000,Free,0,Everyone,29-Jul-15
PeopleTV - Watch Celebrity News,FAMILY,4.6,2167,13,100000,Free,0,Everyone,06-Aug-18
AppFinder by AppTap,LIFESTYLE,2.9,2160,15,100000,Free,0,Everyone,25-Jun-18
Blurfoto : Auto blur photo background & DSLR focus,TOOLS,4.3,2158,3,100000,Free,0,Everyone,07-Mar-18
Masha and the Bear: Climb Racing and Car Games,WEATHER,4.3,2143,Varies with device,100000,Free,0,Everyone,31-Jul-18
Q Link Wireless Zone,TOOLS,4.4,2132,1,100000,Free,0,Everyone,03-Jul-13
Sports Car Driving Simulator 2018,BUSINESS,3.5,2111,Varies with device,100000,Free,0,Everyone,30-Jul-18
INFAMY RO,FAMILY,4.4,2100,Varies with device,100000,Free,0,Everyone,28-Jul-18
Deck Shop for Clash Royale,SHOPPING,4.2,2099,4,100000,Free,0,Everyone,23-Dec-17
Pronunciation and know the name of the caller from his number,SHOPPING,3.7,2094,34,100000,Free,0,Everyone,02-Jul-18
U Camera : Phone 6s OS 9 style,PRODUCTIVITY,4.4,2087,8,100000,Free,0,Everyone,24-Jun-18
Analog Clock AW-7,FAMILY,2.9,2079,5,100000,Free,0,Everyone,06-Jun-15
Birdays - Birthday reminder,EDUCATION,4.4,2078,Varies with device,100000,Free,0,Everyone,24-Dec-17
Resume PDF Maker / CV Builder,GAME,3.5,2071,36,100000,Free,0,Everyone,29-Jun-18
